Not,8565,Ondu Giant,Creature — Giant Druid,Creature,"When Ondu Giant enters the battlefield, you may search your library for a basic land card, put it onto the battlefield tapped, then shuffle.",4,{3}{G},4,2.0,4.0,G,(G),common,Igor Kieryluk,black,nonfoil,Some druids nurture gardens. Others nurture continents.,0,1,0,0,,5,"Giant,Druid",paper,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not,8443,Turntimber Basilisk,Creature — Basilisk,Creature,"Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)
Landfall — Whenever a land enters the battlefield under your control, you may have target creature block Turntimber Basilisk this turn if able.",3,{1}{G}{G},3,2.0,1.0,G,(G),uncommon,Goran Josic,black,nonfoil,,0,1,0,0,"Deathtouch,Landfall",4,Basilisk,paper,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
Yes,1097,It That Betrays,Creature — Eldrazi,Creature,"Annihilator 2 (Whenever this creature attacks, defending player sacrifices two permanents.)
Whenever an opponent sacrifices a nontoken permanent, put that card onto the battlefield under your control.",12,{12},12,11.0,11.0,,(),rare,Tomasz Jedruszek,black,nonfoil,Your pleas for death shall go unheard.,0,1,0,0,Annihilator,2,Eldrazi,paper,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,2089,Ulamog's Crusher,Creature — Eldrazi,Creature,"Annihilator 2 (Whenever this creature attacks, defending player sacrifices two permanents.)
Ulamog's Crusher attacks each combat if able.",8,{8},8,8.0,8.0,,(),common,Todd Lockwood,black,nonfoil,"""Whatever the Eldrazi's purpose is, it has nothing to do with something so insignificant as us.""
—Nirthu, lone missionary",0,1,0,0,Annihilator,4,Eldrazi,paper,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not,4518,Bloodthrone Vampire,Creature — Vampire,Creature,Sacrifice a creature: Bloodthrone Vampire gets +2/+2 until end of turn.,2,{1}{B},2,1.0,1.0,B,(B),common,Steve Argyle,black,nonfoil,"Some humans willingly offered up their blood, hoping it would grant the vampire families the strength to stave off the Eldrazi.",0,1,0,0,,6,Vampire,paper,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not,5548,Cadaver Imp,Creature — Imp,Creature,"Flying
When Cadaver Imp enters the battlefield, you may return target creature card from your graveyard to your hand.",3,{1}{B}{B},3,1.0,1.0,B,(B),common,Dave Kendall,black,nonfoil,The mouth must be pried open before rigor mortis sets in. Otherwise the returning soul can find no ingress.,0,1,0,0,Flying,7,Imp,paper,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Not,4540,Emrakul's Hatcher,Creature — Eldrazi Drone,Creature,"When Emrakul's Hatcher enters the battlefield, create three 0/1 colorless Eldrazi Spawn creature tokens. They have ""Sacrifice this creature: Add {C}.""",5,{4}{R},5,3.0,3.0,R,(R),common,Jaime Jones,black,nonfoil,Wordlessly it leads its abhorrent brood.,0,1,0,0,,3,"Eldrazi,Drone",paper,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not,9831,Forked Bolt,Sorcery,Sorcery,Forked Bolt deals 2 damage divided as you choose among one or two targets.,1,{R},1,,,R,(R),common,Tomasz Jedruszek,black,nonfoil,"""Play no favorites. Everybody dies.""
—Sparkmage saying",0,1,0,0,,2,,paper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Yes,2778,Eldrazi Temple,Land,Land,"{T}: Add {C}.
{T}: Add {C}{C}. Spend this mana only to cast colorless Eldrazi spells or activate abilities of colorless Eldrazi.",0,,0,,,,(),uncommon,James Paick,black,nonfoil,Each temple is a door to a horrible future.,0,1,0,0,,4,,paper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,2950,Champion of the Parish,Creature — Human Soldier,Creature,"Whenever another Human enters the battlefield under your control, put a +1/+1 counter on Champion of the Parish.",1,{W},1,1.0,1.0,W,(W),rare,Svetlin Velinov,black,nonfoil,"""I stand for every cobbler, tanner, and fool in this town—and they stand for me.""",0,1,0,0,,4,"Human,Soldier",paper,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Yes,598,Eerie Interlude,Instant,Instant,Exile any number of target creatures you control. Return those cards to the battlefield under their owner's control at the beginning of the next end step.,3,{2}{W},3,,,W,(W),rare,Svetlin Velinov,black,nonfoil,The barrier between existence and oblivion is thinner than you know.,0,1,0,0,,4,,paper,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Not,8433,Gather the Townsfolk,Sorcery,Sorcery,"Create two 1/1 white Human creature tokens.
Fateful hour — If you have 5 or less life, create five of those tokens instead.",2,{1}{W},2,,,W,(W),common,Dan Scott,black,nonfoil,In the memories of those they lost lies the strength needed to defend their city.,0,1,0,0,Fateful hour,4,,paper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Yes,2302,Momentary Blink,Instant,Instant,"Exile target creature you control, then return it to the battlefield under its owner's control.
Flashback {3}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",2,{1}{W},2,,,"U,W",(W),common,Evan Shipard,black,nonfoil,,0,1,0,0,Flashback,9,,paper,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Not,7163,Topplegeist,Creature — Spirit,Creature,"Flying
When Topplegeist enters the battlefield, tap target creature an opponent controls.
Delirium — At the beginning of each opponent's upkeep, if there are four or more card types among cards in your graveyard, tap target creature that player controls.",1,{W},1,1.0,1.0,W,(W),uncommon,Seb McKinnon,black,nonfoil,,0,1,0,0,"Delirium,Flying",2,Spirit,paper,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
Not,3150,Village Bell-Ringer,Creature — Human Scout,Creature,"Flash (You may cast this spell any time you could cast an instant.)
When Village Bell-Ringer enters the battlefield, untap all creatures you control.",3,{2}{W},3,1.0,4.0,W,(W),common,David Palumbo,black,nonfoil,"""Priests, hunters, slayers—to arms! The enemy approaches!""",0,1,0,0,Flash,3,"Human,Scout",paper,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Not,8447,Pore Over the Pages,Sorcery,Sorcery,"Draw three cards, untap up to two lands, then discard a card.",5,{3}{U}{U},5,,,U,(U),uncommon,Magali Villeneuve,black,nonfoil,"""'I'm certain that the fate of Markov Manor is connected to these cryptoliths . . .' This Tamiyo was on to something.""",0,1,0,0,,2,,paper,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not,7569,Havengul Runebinder,Creature — Human Wizard,Creature,"{2}{U}, {T}, Exile a creature card from your graveyard: Create a 2/2 black Zombie creature token, then put a +1/+1 counter on each Zombie creature you control.",4,{2}{U}{U},4,2.0,2.0,U,(U),rare,Bud Cook,black,nonfoil,"""So many corpses, so little time.""",0,1,0,0,,3,"Human,Wizard",paper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Yes,985,Gravecrawler,Creature — Zombie,Creature,"Gravecrawler can't block.
You may cast Gravecrawler from your graveyard as long as you control a Zombie.",1,{B},1,2.0,1.0,B,(B),rare,Steven Belledin,black,nonfoil,"""Innistrad's ghoulcallers are talented enough, but let me show you what someone with real power can create.""
—Liliana Vess",0,1,0,0,,6,Zombie,paper,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not,9621,Tribute to Hunger,Instant,Instant,Target opponent sacrifices a creature. You gain life equal to that creature's toughness.,3,{2}{B},3,,,B,(B),uncommon,Dave Kendall,black,nonfoil,"Marella was delighted. The ball had attracted so many suitors for her daughter, including that handsome stranger. She wondered where the two were now . . . .",0,1,0,0,,2,,paper,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Not,4897,Unbreathing Horde,Creature — Zombie,Creature,"Unbreathing Horde enters the battlefield with a +1/+1 counter on it for each other Zombie you control and each Zombie card in your graveyard.
If Unbreathing Horde would be dealt damage, prevent that damage and remove a +1/+1 counter from it.",3,{2}{B},3,0.0,0.0,B,(B),rare,Dave Kendall,black,nonfoil,,0,1,0,0,,2,Zombie,paper,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Not,4049,Victim of Night,Instant,Instant,"Destroy target non-Vampire, non-Werewolf, non-Zombie creature.",2,{B}{B},2,,,B,(B),common,Winona Nelson,black,nonfoil,"""Do not touch a drop. Not yet. I want to watch this so-called slayer's last crisis of faith.""
—Olivia Voldaren",0,1,0,0,,2,,paper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Yes,1117,Diregraf Captain,Creature — Zombie Soldier,Creature,"Deathtouch
Other Zombie creatures you control get +1/+1.
Whenever another Zombie you control dies, target opponent loses 1 life.",3,{1}{U}{B},3,2.0,2.0,"B,U","(B,U)",uncommon,Slawomir Maniak,black,nonfoil,"Though its mind has long since rotted away, it wields a sword with deadly skill.",0,1,0,0,Deathtouch,4,"Zombie,Soldier",paper,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Not,7572,Cobbled Wings,Artifact — Equipment,Artifact,"Equipped creature has flying.
Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)",2,{2},2,,,,(),common,Matt Stewart,black,nonfoil,"For the necro-alchemist, any puzzle can be solved with intelligence and harvested body parts.",0,1,0,0,Equip,3,Equipment,paper,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Not,7842,Citanul Woodreaders,Creature — Human Druid,Creature,"Kicker {2}{G} (You may pay an additional {2}{G} as you cast this spell.)
When Citanul Woodreaders enters the battlefield, if it was kicked, draw two cards.",3,{2}{G},3,1.0,4.0,G,(G),common,Steven Belledin,black,nonfoil,They seek out living trees to glean age-old secrets from sap and wood.,0,1,0,0,Kicker,5,"Human,Druid",paper,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not,3179,Gaea's Blessing,Sorcery,Sorcery,"Target player shuffles up to three target cards from their graveyard into their library.
Draw a card.
When Gaea's Blessing is put into your graveyard from your library, shuffle your graveyard into your library.",2,{1}{G},2,,,G,(G),uncommon,Rebecca Guay,black,nonfoil,,0,1,0,0,,8,,paper,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Not,5762,Seek the Horizon,Sorcery,Sorcery,"Search your library for up to three basic land cards, reveal them, put them into your hand, then shuffle.",4,{3}{G},4,,,G,(G),uncommon,Min Yum,black,nonfoil,"""The horizon is the perpetual ideal, the constant promise of hope.""
—Nissa Revane",0,1,0,0,,5,,paper,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not,7939,Thicket Elemental,Creature — Elemental,Creature,"Kicker {1}{G} (You may pay an additional {1}{G} as you cast this spell.)
When Thicket Elemental enters the battlefield, if it was kicked, you may reveal cards from the top of your library until you reveal a creature card. If you do, put that card onto the battlefield and shuffle all other cards revealed this way into your library.",5,{3}{G}{G},5,4.0,4.0,G,(G),rare,Ron Spencer,black,nonfoil,,0,1,0,0,Kicker,2,Elemental,paper,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Not,5479,Desecration Demon,Creature — Demon,Creature,"Flying
At the beginning of each combat, any opponent may sacrifice a creature. If a player does, tap Desecration Demon and put a +1/+1 counter on it.",4,{2}{B}{B},4,6.0,6.0,B,(B),rare,Jason Chan,black,nonfoil,,0,1,0,0,Flying,3,Demon,paper,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Not,9665,Grim Discovery,Sorcery,Sorcery,"Choose one or both —
• Return target creature card from your graveyard to your hand.
• Return target land card from your graveyard to your hand.",2,{1}{B},2,,,B,(B),common,Christopher Moeller,black,nonfoil,Few among the living understand just how much of their world is shaped by the ruins of the dead.,0,1,0,0,,3,,paper,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Yes,2828,Indulgent Tormentor,Creature — Demon,Creature,"Flying
At the beginning of your upkeep, draw a card unless target opponent sacrifices a creature or pays 3 life.",5,{3}{B}{B},5,5.0,3.0,B,(B),rare,Wesley Burt,black,nonfoil,The promise of anguish is payment enough for services rendered.,0,1,0,0,Flying,5,Demon,paper,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
Not,3536,Innocent Blood,Sorcery,Sorcery,Each player sacrifices a creature.,1,{B},1,,,B,(B),common,Carl Critchlow,black,nonfoil,Zombies mourn for the living and celebrate those who will soon be given the gift of death.,0,1,0,0,,9,,paper,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not,7631,Priest of the Blood Rite,Creature — Human Cleric,Creature,"When Priest of the Blood Rite enters the battlefield, create a 5/5 black Demon creature token with flying.
At the beginning of your upkeep, you lose 2 life.",5,{3}{B}{B},5,2.0,2.0,B,(B),rare,David Palumbo,black,nonfoil,Some will sacrifice everything for but a taste of power.,0,1,0,0,,3,"Human,Cleric",paper,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
Not,6005,Shadows of the Past,Enchantment,Enchantment,"Whenever a creature dies, scry 1. (Look at the top card of your library. You may put that card on the bottom of your library.)
{4}{B}: Each opponent loses 2 life and you gain 2 life. Activate only if there are four or more creature cards in your graveyard.",2,{1}{B},2,,,B,(B),uncommon,Ryan Yee,black,nonfoil,,0,1,0,0,Scry,2,,paper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Yes,2994,Leechridden Swamp,Land — Swamp,Land,"({T}: Add {B}.)
Leechridden Swamp enters the battlefield tapped.
{B}, {T}: Each opponent loses 1 life. Activate only if you control two or more black permanents.",0,,0,,,B,(),uncommon,Lars Grant-West,black,nonfoil,,0,1,0,0,,3,Swamp,paper,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Not,6034,Jhoira of the Ghitu,Legendary Creature — Human Wizard,Creature,"{2}, Exile a nonland card from your hand: Put four time counters on the exiled card. If it doesn't have suspend, it gains suspend. (At the beginning of your upkeep, remove a time counter from that card. When the last is removed, cast it without paying its mana cost. If it's a creature, it has haste.)",3,{1}{U}{R},3,2.0,2.0,"R,U","(R,U)",mythic,Magali Villeneuve,black,foil,,1,0,0,0,,5,"Human,Wizard",paper,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
Not,4360,Quicken,Instant,Instant,"The next sorcery spell you cast this turn can be cast as though it had flash. (It can be cast any time you could cast an instant.)
Draw a card.",1,{U},1,,,U,(U),rare,Aleksi Briclot,black,nonfoil,A skilled Izzet Chronarch can carry out an epic vendetta between the fall of one hourglass grain and the next.,0,1,0,0,,3,,paper,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,680,Snap,Instant,Instant,Return target creature to its owner's hand. Untap up to two lands.,2,{1}{U},2,,,U,(U),common,Véronique Meignaud,black,nonfoil,It doesn't matter if the mind or body cracks first. They both have to go.,0,1,0,0,,5,,paper,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Not,5076,Temporal Fissure,Sorcery,Sorcery,"Return target permanent to its owner's hand.
Storm (When you cast this spell, copy it for each spell cast before it this turn. You may choose new targets for the copies.)",5,{4}{U},5,,,U,(U),common,Seb McKinnon,black,nonfoil,,0,1,0,0,Storm,4,,paper,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Yes,2261,Empty the Warrens,Sorcery,Sorcery,"Create two 1/1 red Goblin creature tokens.
Storm (When you cast this spell, copy it for each spell cast before it this turn.)",4,{3}{R},4,,,R,(R),common,Jasper Sandner,black,nonfoil,It's never just *one* goblin.,0,1,0,0,Storm,4,,paper,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,1183,Grapeshot,Sorcery,Sorcery,"Grapeshot deals 1 damage to any target.
Storm (When you cast this spell, copy it for each spell cast before it this turn. You may choose new targets for the copies.)",2,{1}{R},2,,,R,(R),common,Clint Cearley,black,nonfoil,Mages often seek to emulate the powerful relics lost to time and apocalypse.,0,1,0,0,Storm,6,,paper,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Not,9885,Rift Bolt,Sorcery,Sorcery,"Rift Bolt deals 3 damage to any target.
Suspend 1—{R} (Rather than cast this card from your hand, you may pay {R} and exile it with a time counter on it. At the beginning of your upkeep, remove a time counter. When the last is removed, cast it without paying its mana cost.)",3,{2}{R},3,,,R,(R),common,Daniel Ljunggren,black,nonfoil,,0,1,0,0,Suspend,8,,paper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
Yes,653,Young Pyromancer,Creature — Human Shaman,Creature,"Whenever you cast an instant or sorcery spell, create a 1/1 red Elemental creature token.",2,{1}{R},2,2.0,1.0,R,(R),uncommon,Cynthia Sheppard,black,nonfoil,Immolation is the sincerest form of flattery.,0,1,0,0,,9,"Human,Shaman",paper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,2881,"Jori En, Ruin Diver",Legendary Creature — Merfolk Wizard,Creature,"Whenever you cast your second spell each turn, draw a card.",3,{1}{U}{R},3,2.0,3.0,"R,U","(R,U)",rare,Igor Kieryluk,black,nonfoil,"""Some relic hunters have given up exploring and gone to fight the Eldrazi. But I know our work is more important than ever. The secrets we uncover could lead to the world's salvation.""",0,1,0,0,,4,"Merfolk,Wizard",paper,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not,4140,Increasing Savagery,Sorcery,Sorcery,"Put five +1/+1 counters on target creature. If this spell was cast from a graveyard, put ten +1/+1 counters on that creature instead.
Flashback {5}{G}{G} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",4,{2}{G}{G},4,,,G,(G),rare,Steve Prescott,black,nonfoil,,0,1,0,0,Flashback,2,,paper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Not,4377,"Radha, Heir to Keld",Legendary Creature — Elf Warrior,Creature,"Whenever Radha, Heir to Keld attacks, you may add {R}{R}.
{T}: Add {G}.",2,{R}{G},2,2.0,2.0,"G,R","(G,R)",rare,Jim Murray,black,nonfoil,"""Run home, cur. I've already taken your master's head. Don't make me thrash you with it.""",0,1,0,0,,3,"Elf,Warrior",paper,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not,9313,Burning-Tree Emissary,Creature — Human Shaman,Creature,"When Burning-Tree Emissary enters the battlefield, add {R}{G}.",2,{R/G}{R/G},2,2.0,2.0,"G,R","(G,R)",uncommon,Izzy,black,nonfoil,Those who regard the Gruul as savage simpletons underestimate the subtle power of their shamans.,0,1,0,0,,5,"Human,Shaman",paper,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not,6815,Guttural Response,Instant,Instant,Counter target blue instant spell.,1,{R/G},1,,,"G,R","(G,R)",uncommon,Ben Wootten,black,nonfoil,A savage cry with the power to shatter minds.,0,1,0,0,,4,,paper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Not,7274,Rubblebelt Raiders,Creature — Human Warrior,Creature,"Whenever Rubblebelt Raiders attacks, put a +1/+1 counter on it for each attacking creature you control.",4,{1}{R/G}{R/G}{R/G},4,3.0,3.0,"G,R","(G,R)",rare,Chippy,black,nonfoil,"""This city will perish, and the Gruul will cheer as the boar-god crushes the last bricks into dust.""
—Nikya of the Old Ways",0,1,0,0,,3,"Human,Warrior",paper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Not,3108,Master of Waves,Creature — Merfolk Wizard,Creature,"Protection from red
Elemental creatures you control get +1/+1.
When Master of Waves enters the battlefield, create a number of 1/0 blue Elemental creature tokens equal to your devotion to blue. (Each {U} in the mana costs of permanents you control counts toward your devotion to blue.)",4,{3}{U},4,2.0,1.0,U,(U),mythic,Svetlin Velinov,black,foil,,1,0,0,0,Protection,3,"Merfolk,Wizard",paper,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,2248,Engulf the Shore,Instant,Instant,Return to their owners' hands all creatures with toughness less than or equal to the number of Islands you control.,4,{3}{U},4,,,U,(U),rare,Cliff Childs,black,nonfoil,"""The tides have begun to ignore the moon.""
—Tamiyo's journal",0,1,0,0,,4,,paper,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Not,4121,Master of the Pearl Trident,Creature — Merfolk,Creature,Other Merfolk creatures you control get +1/+1 and have islandwalk. (They can't be blocked as long as defending player controls an Island.),2,{U}{U},2,2.0,2.0,U,(U),rare,Ryan Pancoast,black,nonfoil,"""Let the land dwellers know the coast is no longer the border between our realms. A new age of empire has begun.""",0,1,0,0,,4,Merfolk,paper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not,4170,Merfolk Sovereign,Creature — Merfolk,Creature,"Other Merfolk creatures you control get +1/+1.
{T}: Target Merfolk creature can't be blocked this turn.",3,{1}{U}{U},3,2.0,2.0,U,(U),rare,Jesper Ejsing,black,nonfoil,"""Be like the sea: flow around that which is unmovable; for everything else, crash into it unrelentingly.""",0,1,0,0,,4,"Merfolk,Noble",paper,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Not,4310,Merrow Reejerey,Creature — Merfolk Soldier,Creature,"Other Merfolk creatures you control get +1/+1.
Whenever you cast a Merfolk spell, you may tap or untap target permanent.",3,{2}{U},3,2.0,2.0,U,(U),uncommon,Greg Staples,black,nonfoil,"Steady and silent as the deep current, the reejerey guides the course of the school.",0,1,0,0,,5,"Merfolk,Soldier",paper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Not,8507,Streambed Aquitects,Creature — Merfolk Scout,Creature,"{T}: Target Merfolk creature gets +1/+1 and gains islandwalk until end of turn. (It can't be blocked as long as defending player controls an Island.)
{T}: Target land becomes an Island until end of turn.",3,{1}{U}{U},3,2.0,3.0,U,(U),common,William O'Connor,black,nonfoil,,0,1,0,0,,2,"Merfolk,Scout",paper,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Not,9394,Tidal Warrior,Creature — Merfolk Warrior,Creature,{T}: Target land becomes an Island until end of turn.,1,{U},1,1.0,1.0,U,(U),common,Daren Bader,black,nonfoil,The tide of battle favors those who can swim.,0,1,0,0,,3,"Merfolk,Warrior",paper,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Not,7666,Wake Thrasher,Creature — Merfolk Soldier,Creature,"Whenever a permanent you control becomes untapped, Wake Thrasher gets +1/+1 until end of turn.",3,{2}{U},3,1.0,1.0,U,(U),rare,Jesper Ejsing,black,nonfoil,Anyone who thinks merrows have more brains than brawn has never been run over by one.,0,1,0,0,,2,"Merfolk,Soldier",paper,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not,3586,Warren Instigator,Creature — Goblin Berserker,Creature,"Double strike
Whenever Warren Instigator deals damage to an opponent, you may put a Goblin creature card from your hand onto the battlefield.",2,{R}{R},2,1.0,1.0,R,(R),mythic,Svetlin Velinov,black,foil,There is always a rabble to be roused.,1,0,0,0,Double strike,4,"Goblin,Berserker",paper,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Not,7045,Battle Squadron,Creature — Goblin,Creature,"Flying
Battle Squadron's power and toughness are each equal to the number of creatures you control.",5,{3}{R}{R},5,,,R,(R),uncommon,Mark Tedin,black,nonfoil,The goblins made an unruly pile with military precision.,0,1,0,0,Flying,4,Goblin,paper,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Not,6383,Foundry Street Denizen,Creature — Goblin Warrior,Creature,"Whenever another red creature enters the battlefield under your control, Foundry Street Denizen gets +1/+0 until end of turn.",1,{R},1,1.0,1.0,R,(R),common,Raoul Vitale,black,nonfoil,"After the Foundry Street riot, Arrester Hulbein tried to ban bludgeons. Which, inevitably, resulted in another riot.",0,1,0,0,,5,"Goblin,Warrior",paper,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,2152,Goblin Chieftain,Creature — Goblin,Creature,"Haste (This creature can attack and {T} as soon as it comes under your control.)
Other Goblin creatures you control get +1/+1 and have haste.",3,{1}{R}{R},3,2.0,2.0,R,(R),rare,Sam Wood,black,nonfoil,"""It's time for the 'Smash, Smash' song!""",0,1,0,0,Haste,7,Goblin,paper,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Not,4805,Goblin Diplomats,Creature — Goblin,Creature,{T}: Each creature attacks this turn if able.,2,{1}{R},2,2.0,1.0,R,(R),rare,Izzy,black,nonfoil,When you need to convey that special kind of message.,0,1,0,0,,4,Goblin,paper,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,2721,Goblin Rabblemaster,Creature — Goblin Warrior,Creature,"Other Goblin creatures you control attack each combat if able.
At the beginning of combat on your turn, create a 1/1 red Goblin creature token with haste.
Whenever Goblin Rabblemaster attacks, it gets +1/+0 until end of turn for each other attacking Goblin.",3,{2}{R},3,2.0,2.0,R,(R),rare,Svetlin Velinov,black,nonfoil,,0,1,0,0,,5,"Goblin,Warrior",paper,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Not,4624,Goblin Wardriver,Creature — Goblin Warrior,Creature,"Battle cry (Whenever this creature attacks, each other attacking creature gets +1/+0 until end of turn.)",2,{R}{R},2,2.0,2.0,R,(R),uncommon,Chippy,black,nonfoil,"""A true warrior fights with whatever's handy.""
—Qerk of the Secret Warren",0,1,0,0,Battle Cry,2,"Goblin,Warrior",paper,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not,8966,Brittle Effigy,Artifact,Artifact,"{4}, {T}, Exile Brittle Effigy: Exile target creature.",1,{1},1,,,,(),rare,John Avon,black,nonfoil,"""In my early experiments in phylactery, I found that fragile forms have their uses.""
—Rocati, Duke of Martyne",0,1,0,0,,2,,paper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Not,6338,Goblin Charbelcher,Artifact,Artifact,"{3}, {T}: Reveal cards from the top of your library until you reveal a land card. Goblin Charbelcher deals damage equal to the number of nonland cards revealed this way to any target. If the revealed land card was a Mountain, Goblin Charbelcher deals double that damage instead. Put the revealed cards on the bottom of your library in any order.",4,{4},4,,,,(),rare,Jesper Ejsing,black,nonfoil,,0,1,0,0,,5,,paper,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Yes,1748,"Dwynen, Gilt-Leaf Daen",Legendary Creature — Elf Warrior,Creature,"Reach
Other Elf creatures you control get +1/+1.
Whenever Dwynen, Gilt-Leaf Daen attacks, you gain 1 life for each attacking Elf you control.",4,{2}{G}{G},4,3.0,4.0,G,(G),rare,Johannes Voss,black,nonfoil,"""This is our land. We will not allow eyeblights to poison its beauty.""",0,1,0,0,Reach,5,"Elf,Warrior",paper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
